value
34.99949
0.992059
0.99054097
9.118
9.117559
15.626228275611803
15.625787275611806
10.0
9.998749
10.0
13.0
22.99937
85.0
10.0
94.99997679298224
15.0
14.999260544117696
0.02
0.01925317
20.0
19.999907256745768
20.0
19.999559
20.0
19.999559
0.04164
0.04094488
24.85
24.849559
30.0
30.0
29.99937
37.37
37.37
37.36914400430057
31.0
31.0
0.967
30.99942835767013
0.966428357670133
20.0
20.0
19.99942835767013
20.0
20.0
19.99942835767013
30.0
30.0
29.99942835767013
16.0
16.0
15.999428357670132
20.0
20.0
19.999863534678862
20.0
20.0
19.9991959755395
20.0
20.0
19.999438125627922
10.0
9.99921249999991
20.0
20.0
19.99804793669721
1.5
1.49167992
0.0067545
30.0
30.0
30.00113406936553
40.0
40.0
39.998105298803196
0.13909182
0.13075852
0.0392
0.03830697
40.0
40.0
31.0
31.0
71.00067350425088
44.97
44.97
44.968958197938065
35.98
35.98
35.97941881285221
27.7
27.7
4.145
31.84335461491416
4.9
4.9
11.6
11.6
16.50076039382118
42.3
42.3
42.299541475224956
32.4
32.4
32.399616581403755
5.3948852
5.3944442
20.3
20.3
20.299559
34.1
34.1
34.099559
15.9
15.9
39.6
39.6
55.499559000000005
1.31
1.309559
87.8424771
1.31201983
89.15405593
46.73
46.73
46.72923153499469
0.06
0.05923798
4.282
4.282
4.281900056504071
4.913
4.913
4.91258
12.178
12.178
12.17739999987967
7.23522342
7.234719729347163
0.84
0.84
0.839299962904569
18.8050446
6.47413771
29.57756764
36.05109035
18.7990446
0.075
0.07295264
11.6
11.6
11.598959
14.54817702
14.54754500671431
8.43501569
8.434739414635438
16.2
16.2
16.197360829477418
1.45
1.45
1.448995
5.012
5.012
5.0109605
1.22
1.22
1.2189605
27.90980923
27.909624729999997
5.16
5.16
5.160429960047461
27.35127615
27.350732474011075
5.36753509
5.366991414011074
41.38606493
29.521794590000003
70.90731584401108
17.532795110000002
17.532691473963613
6.28518834
6.28474734
4.88
4.88
4.879559
8.0
8.0
7.999559
6.71
6.71
6.709559
2.0
2.0
1.999559
2.0
2.0
1.999559
2.50657011
2.50612911
27.01352983
3.9e-05
27.01308883
1.19477703
1.17039191
0.02339726
0.34016
0.33797488
0.00116565
0.6
0.595
3.2809
3.264038
1.0
0.99955732
0.012258
0.22595601
0.21871289
0.00575273
0.001079
0.00997988
0.00223053
0.00164606
0.61707112
0.61686112
4.5732496
4.55020635
0.0170265
1.46353
1.4559328
0.00731
0.1663
0.1651928
0.004861348921964
0.00486998
0.00041
0.3502
0.320118
0.013192
0.01615836
0.13194809
0.12907709
0.002472
2.0
1.99873
0.94095193
0.93602093
0.09175
0.090828
0.03296
0.0313628
0.004695
0.000445
0.001005
1.5
1.5
1.49958
0.09056544
0.090239554
0.15457744
0.01
0.15587601
0.01292
0.01247885
0.000454
0.45
0.45
0.44997
10.0
9.999622
9.999622
10.0
9.99958
9.99958
1.0
1.0
0.5
0.5
0.4672114
0.4672114
0.4
7.22
7.219685
7.219685
0.69275
0.688828
0.00304
0.94924
0.911039
1.32875
1.321879
0.03755
2.07
2.06958
2.06958
0.006514
8.2931
8.272995
5.0
5.0
4.999895
9.98
9.98
1.21382176
1.21382176
20.0
20.0
19.9996724
19.9996724
0.9981
0.9981
3.783
3.783
5.0
5.0
4.99958
4.99958
9.977
54.0
53.99958
53.99958
5.7019
5.70148
4.2243
4.22388
9.5868
9.58659
2.0
2.0
1.99958
10.0
9.99958
9.97
9.96958
400.0
90.0
450.0
10.925272130080227
100.0
100.0
750.9239491300802
150.0
67.18263442
78.78059838
0.40209
0.385779
20.0
275.96235079999997
0.10892609
0.10410409
0.01587
0.00415
9.97
9.96979
10.54
10.53979
9.97
9.96979
9.97
9.96979
1.0892
0.27066
1.083519
0.259599
7.976
7.975895
0.00524
0.01062
2.994
2.994
9.97
9.96958
10.0
9.99958
10.0
9.999685
10.0
9.99958
7.976
7.97558
7.976
7.97558
9.97
9.96958
2.045
2.04
2.04
0.27
0.257907
14.97
14.97
14.97
0.43712003
10.0
9.999475
0.43423703
6.0
5.999475
0.01015
0.00156
2.984
2.01098001
2.01098001
0.18242
0.180124
6.4038
6.402687
4.0299
4.028787
10.0
9.998887
1.96
19.0
5.0
4.998929
10.0
9.998929
15.0
14.998929
0.998
0.996929
0.5
5.0
4.998929
6.4666
0.02
6.465529
5.0
5.0
4.998845
14.0
4.7
20.0
3.3
1.515
1.515
5.0
0.00111
20.0
50.0
30.0
30.0
25.0
0.097
184.692
20.0
30.0
4.9e-05
10.0
20.0
1.5
3.0
5.0
6.48
5.8
3.0
1.0
1.0
1.0
1.0
9.0
1.0
13.0
16.0
49.997782
1.0
10.0
1e-09
1.0
1e-09
1.01
3.0
0.98
20.0
1e-09
1e-09
1e-09
1e-09
4.0
1e-09
1e-09
1e-09
1e-09
1e-09
1e-09
1e-09
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
10.0
5.0
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
1e-09
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
1e-09
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
0.0001
1e-09
0.0001
0.0001
0.0001
0.0001
0.0001
1e-09
0.0001
0.0001
1e-09
0.0001
0.0001
0.0001
1e-09
1e-09
0.0001
1e-09
1e-09
1e-09
1e-09
0.0001
1e-09
1e-09
1e-09
0.0001
1e-09
1e-09
1e-09
0.0001
1e-09
1e-09
1e-09
1e-09
0.0001
1e-09
1e-09
1e-09
0.0001
0.0001
0.0001
0.0001
1e-09
1e-09
0.09
0.009
0.009
10.0
10.0
10.0
4.83
0.009
0.009
0.009
1.0
41.6
10.0
10.0
0.003
0.003
0.003
0.003
0.003
10.0
16.0
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
0.0015
2.0
0.21300522
10.0
10.0
0.0002
17.0
17.0
0.0075
0.0075
0.0002
0.0075
0.0075
0.0075
0.0002
0.0002
0.0017
0.0002
0.0002
0.0002
0.0017
0.0002
0.0017
0.0002
0.0017
0.0002
0.0017
0.0075
0.0002
0.0002
0.0002
0.0002
0.0002
0.0002
0.0002
0.0002
0.0017
0.0002
0.0017
0.0002
0.0002
0.0002
0.0002
0.0002
0.0002
0.2953
0.2953
1.23
0.354
0.354
8.0
15.0
15.0
20.0
15.0
15.0
0.19326751
0.184837
2.0
2.0
218.001282
0.0017
0.0017
0.0002
1.49181636
1.49181636
0.007205
1.515
1.53
0.12453534
1.7793
0.00750054
1.996
1.996
1.99536979
1.0
1.0
1.0
0.99775
0.12372197
2.0
0.4
1.0
186.22
23.23
2.001376
23.0
23.0
23.0
23.0
23.0
23.142
23.142
7.0
7.0
2.04
2.04
2.042
1.5149999999
1.5
12.0
11.99658
0.0135
0.99
186.23
20.0
19.99853
0.799
8.0
6.0
6.0
7.0
12.9061
12.90547
9.97
9.969475
4.985
4.98437
10.0
9.99937
18.49
18.49
18.48853
0.0965934
0.09215359
10.9621
10.961575
0.05
8.2861
8.2855729
6.979
6.97858
30.0
0.0001
0.0001
4.4
9.0
3.0
0.002642
0.01075
0.010469
2.127
0.21
5.0
20.0
0.5
4.0
1.0
2.5
2.0
1.0
3.2
10.0
1.899
2.0
0.03289445
1.0
10.0
1.0
1.0
1.4
1.04
3.0
5.0
5.0
14.0
5.6
0.03
5.0
1.3
2.0
5.0
3.0
5.0
1.0
2.0
2.0
2.5
2.0
2.9
13.3
2.0
2.0
3.0
2.4
3.0
5.2
2.08
4.0
2.0
1.0
10.0
1.65
2.6
1.0
5.0
5.0
2.2
2.2
3.0
0.998
0.998
2.0
11.09
8.85
8.85
1.5
32.0
3.0
6.24
12.0
3.0
5.0
3.0
0.1
3.0
2.0
1.0
2.2
1.0
1.0
3.3
5.0
5.0
20.0
10.66
5.0
2.0
2.0
10.0
2.5
4.0
4.9
8.4
1.0
5.0
4.0
50.0
3.0
1.55
1.54917
10.0
2.0
1.99853
1.0
1.0
698.0
698.0
9.97
9.969559
19.96
19.959559
8.973
8.972559
3.3932
9.97
9.969559
7.976
7.975559
20.0
7.976
7.975559
16.5
16.5
9.97
9.969559
16.485
9.97
9.969559
1.0
5.0
1.007219
7.005036884999999
20.0
23.39173
15.0
13.425701
0.673
1.0
3.0
0.3925
0.5
0.5
14.423518885
16.949
16.948559
0.998
0.998
2.98530989843
0.11
0.1091708
2.26021631
2.25864203
23.5
23.5
23.4992902
9.97
9.9692902
2.0
1.999202
9.97
9.969475
10.0
9.99916
9.97
9.96916
0.24875622
0.23788222
0.25031289
0.23937889
2.0
2.00027
2.00027
1.5
3.4488
2.5
9.0
12.0
2.0
1.0
6.35
2.5
1.0
1.0
20.0
3.0
1.0
10.5
12.0
4.0
1.0
1.0
11.0
10.99916
10.99916
2.0
2.0
0.096
0.004
0.33239819
0.31817419
1.0
2.0
20.0
1.0042
8.025
20.0
1.6
3.003
0.02
2.7
1.3
1.3
3.3
1.25
2.0
0.001
1.2
6.0
5.0
0.21097046
6.0
1.01
0.00911
1.0
0.00917
0.019295009
2.0
4.0
0.20160646
0.01246
0.34801016
5.0
5.0
1.0
0.33220616
1.0
1.0
4.7
0.99172
10.0
1.0
1.0
1.09
1.09
1.0
10.0
10.0
2.0
1.9
1.9
20.16
1.1122
1.0
35.0
1.4
1.11
1.11
1.001
1.001
237.0
3.0
1.15
25.0
6.0
3.6
0.5
9.65
20.0
9.68
9.65
5.0
7.37
5.0
5.0
5.0
0.01304
0.0076
1.96
2.2
3.1
1.0
1.0
1.0
1.0
5.328
9.98
9.98
4.98
6.0
6.0
10.0
10.0
6.0
4.0
5.0
5.0
1.0066
1.0
4.5
1.0
1.0
4.0
1.0
1.0
3.0
1.0
1.0
1.0
5.0
2.345
1.0
1.0
2.0
3.0
5.0
6.1
2.0
1.094
22.0
22.0
2.0
3.0
2.55
1.0
5.0
5.0
5.0
5.0
6.0
5.25
1.1182
2.004
2.1
9.0
1.025
2.02
2.02
2.0
2.02
1.0
19.0
2.02
1.0
2.02
1.0
1.0
1.1
2.02
0.99853
2.02
18.81905
1.14
1.004
17.0
1.2317
16.999475
3.0
2.999475
4.99
4.989475
18.818345009
262.59
15.0
15.0
14.99
1.0
1.0
1.00036825
0.5
0.5
10.0
10.0
20.0
9.9993616
49.998836600000004
1.914447
1.913742009
17.484426
17.483721009
34.676431
34.675726008999995
6.0
5.990079999000001
1.0
0.989999979
41.66536704
41.66458794
2.0
2.0
1.999559
1.0
1.0
0.999559
2.0
1.999559
19.340756
19.340051009000003
80.0
79.999559
0.499
0.499
0.24
0.256
80.0
80.0
79.99955900100001
2.6
2.6
2.5979400000000004
1.107
1.0
1.0
1.06031219
1.05452709
4.0967546
4.0967546
1.996
1.996
0.004859
0.00346639
2.0
2.0
4.0
4.0
20.0
20.0
19.99958
19.99958
5.0
4.999559
1.0
1.0
10.0
10.0
9.999559001
3.99
3.99
0.0045
14.58
0.4850370209119561
0.46517502
0.01898
15.0
15.0
14.99958
14.99958
5.0
5.0
16.0
16.0
15.99958
1.0
1.0
1.0
4.999559
10.4
2.0
9.8
5.0
2.0
2.0
2.0
1.0
6.0
5.0
44.5
2.0
2.5
5.0
10.0
1.5
1.0
1.0
1.0
8.0
8.0
5.0
1.0
10.0
2.5
2.0
1.0
1.0
1.0
1.0
1.105
5.0
5.0
2.0
1.0
7.5
8.0
1.0
2.0
1.1
5.5
20.0
20.0
3.0
3.0
1.0
1.1
1.0
0.92
0.92
1.29
4.02
10.0
2.0
2.5
2.0
2.0
2.0
1.1
2.0
5.0
1.0
1.02
3.66
1.85
1.0
1.0
2.2
2.2
8.5
1.0
3.5
8.7
1.0
1.0
5.0
2.3
2.0
5.0
2.0
1.0
3.09
3.09
11.0
0.1
10.0
0.1
1.0
2.6
2.6
19.0
2.6
2.6
3.0
4.001
4.0
1.0
9.0
2.0
1.0
1.25
11.0
11.0
30.0
2.0
20.0
10.0
1.03
10.0
18.5
2.0
11.0
113.0
1.03
3.0
8.0
5.0
1.0
10.0
50.0
8.0
2.1
50.0
16.0
20.0
6.2
13.0
26.0
1.5
15.0
5.004
26.0
26.0
30.0
5.004
10.0
1.0
3.0
3.0
26.0
5.004
10.0
5.0
3.0
3.0
4.0
4.0
3.0
3.0
3.0
4.0
5.005
2.0
4.0
26.0
3.0
3.0
1.0
4.0
6.0
4.0
3.0
3.0
4.0
2.0
1.0
4.0
20.0
6.0
10.0
2.0
1.0
20.0
30.0
2.06
1.43
3.0
3.0
1.0
1.0
2.0
30.0
1.6
20.0
6.0
3.85
2.06
30.0
1.0
2.0
1.6
800.0
1.0
6.0
2.0
22.0
1.2889
2.02
22.0
1.0
4.0
1.0
2.0
12.0
1.5
4.0
2.0
12.0
4.0
27.0
58.0
27.0
1.2839
4.0
27.0
27.0
2.0
4.0
60.0
12.0
5.0
4.0
60.0
5.57
49.0
4.0
60.0
7.0
1.0
49.0
2.0
1.0
50.0
1.0
48.5
1.0
1.87
2.0
4.0
1.5
1.0
35.0
10.0
1.9
10.0
3.006
2.1
3.0
1.01
10.0
11.0
1.0
9.0
14.0
1.8
2.0
5.006
3.0
2.1
5.0
7.0
2.0
3.0
5.009
11.0
2.0
1.0
1.0
4.0
5.0
1.0
4.0
4.0
1.0
198.96990000000002
10.0
10.0
9.99958
11.0
10.99958
5.0
5.0
4.99958
5.0
1.0
1.0
1.0
3.0
3.0
1.0
12.88
48.0
30.0
30.0
2.5
10.0
2.8
8.4
58.0
10.0
2.3
11.0
5.0
5.0
1.8
18.0
5.0
6.0
6.0
2.0
33.0
33.0
3.0
4.4
4.4
4.0
3.0
5.0
2.0
2.0
7.0
3.0
2.0
11.000504
3.0
4.0
2.0
2.0
2.0
20.0
1.0
2.01
8.0
4.0
3.0
3.0
11.0
10.0
2.0
22.0
6.0
9.99958
8.6
8.6
50.0
3.0
2.0
2.0
10.0
2.0
6.0
9.99958
2.0
5.0
16.0
5.0
20.0
5.0
10.0
10.0
4.0
4.0
1.99
12.88
2.0
2.000504
32.999295009
2.0
1.0
2.0
4.0
121.0
0.010202
5.0
10.0
2.0
1.0
2.006
5.5
1.5
1.0
9.0
2.1
18.0
8.0
2.0
2.001
3.0007
1.0
6.0
4.0
10.0
11.0
12.0
1.99
28.0
22.000504
5.0
5.0
2.0
2.0
3.0
2.0
15.0
3.0
10.0
3.0
2.0
2.0
4.0
2.0
2.0
2.0
10.0
3.0
2.000504
1.0
7.0
2.0
22.0
809.0
5.0
4.8
2.0
2.0
3.0
15.000504
15.000084
15.000084
5.0
10.0
20.0011466
809.0
20.0007266
20.0007266
34.0
33.99958
33.99958
4.4
4.4
8.6
8.6
30.0
30.0
20.0
2.5
2.8
10.0
8.4
58.0
2.3
18.0
30.00252
1.8
30.0021
30.0021
5.0
5.0
5.0
2.0
6.0
6.0
3.0
4.0
3.0
5.0
2.0
2.0
7.0
7.0
3.0
2.0
11.000504
3.0
4.0
2.0
2.0
2.0
20.0
1.0
8.0
2.01
4.0
3.0
3.0
11.0
2.0
22.0
6.0
50.0
3.0
3.0
2.0
2.0
2.0
5.0
2.0
16.0
5.0
100.0
20.0
10.0
99.99958
5.0
10.0
4.0
1.99
2.0
2.000504
2.0
1.0
2.0
4.0
121.0
0.010202
5.0
10.0
2.0
1.0
2.006
5.5
1.5
9.0
2.1
18.0
8.0
8.0
2.0
2.001
3.0007
12.0
22.000504
5.0
5.0
2.0
2.0
3.0
15.0
2.0
3.0
10.0
3.0
2.0
2.0
4.0
4.0
2.0
2.0
2.0
3.0
10.0
2.000504
1.0
7.0
2.0
22.0
5.0
2.0
2.0
4.8
2.0
3.0
10.0
0.12
5.0
1.996
1.996
3.9
3.0
2.999559
8.415876
8.415171009
1.0
1.0
59.9995212
59.999080199999995
8.1836
8.1836
8.18318
1.0
1.0
1.99958
9.0
9.0
3.0
12.0
13.0
13.0
1.199544
12.999295008999999
1.199124
6.9994
6.9994
6.99898
0.9
5.0
5.0
10.0
10.0
80.0
79.99958
4.99958
8.007376
18.006671008999998
2.0
1.99958
80.0
79.99958
4.99
4.99
6.098122
1.684719
7.782136008999999
8.0
7.99958
8.0
7.99958
70.0
69.99958
30.5
30.49958
5.0
5.0
4.99
4.99
1.0
6.0
6.0
0.99958
5.99958
7.0
3.0
9.99958
2.0
1.99958
3.0
3.332
3.332
3.3236
12.5886
12.58818
26.0
28.99958
10.0
10.0
9.999579988999999
50.0
49.999559000000005
2.0
2.0
2.2
6.0
4.0
2.0
2.0
2.0
4.0
20.0
20.0
5.5
10.0
10.0
7.0
6.7
30.0
2.0
2.0
2.0
3.0
5.8
10.0
3.0
22.693674
2.0
3.0
3.0
11.0
2.0
5.0
5.0
10.0
10.0
1.5
5.0
2.0
6.0
5.0
5.0
30.0
3.2
2.0
7.88
14.0
2.0
4.44
3.0
1.0
7.0
1.0
20.0
5.0
6.02
22.692969009000002
10.0
5.0
3.0
3.0
2.0
8.0
4.0
5.0
4.985
1.997
2.8
2.6
1.0
2.0
7.0
12.0
4.0
2.0
2.5
6.0
16.8
7.0
3.0
10.0
10.0
14.0
14.0
4.0
3.0
16.99934901
7.0
20.0
40.0
10.0
10.0
6.0
2.0
19.999559
9.999559
1.0
436.0
15.0
6.0
80.0
1.45
6.0
6.0
1.45
20.0
19.999559
6.0
5.999559
13.870184
13.869554
1.63122277
1.63122277
9.1194
9.1187322
10.88
10.88
3.0
10.8793322
3.667
7.0
1.44111
1.44111
23.77
0.0045
23.768271806640623
12.999558973
40.0
39.99874
28.0
27.99853
10.0
9.998991927
0.56004947
0.56004947
8.0
90.0
5.0
7.16438
89.9982855873
7.1625753125
6.8493
6.8477754
5.9864
3.6
5.9851085
3.59874
12.9974590682
1.0
0.995062013266
3.05797
0.008
3.040832
0.0568
0.055134
9.0
10.0
9.9979
1.0
9.0
1.0
1.9980911
0.0138935
1.0
6.8
34.998614
6.798721820905472
34.99733582090547
1.48
1.4807511898294001
0.998
0.997331
0.19267235
0.18355325
2.43
29.9984
29.9984
29.996321
2.42
0.45671583
0.45201033
0.55881899
0.55881899
1.51436688
1.51436688
0.006324
0.000873
30.0
29.998446
5.0
4.99853
16.0
15.998719
49.9979
49.9979
49.99664
14.0
13.998831218749999
10.0
12.0
12.0
11.998803
0.39681711
0.39245781
7.61005
7.608643
15.6
15.598593
0.000657
1.9999
1.9999
8.0
7.998593
1.9899
2.0
1.998488
4.99
4.988488
4.99
4.988404
3.99
3.9883368
5.0
4.998404
4.0
3.99832
8.0
7.997837
33.9847
33.982012
3.0
2.99958
2.997795
2.997375
2.0
1.998042695
7.94
7.937753
1.09
1.09
3.0
1.0816
50.0
2.997627
1.1
1.097501
0.4
0.9988
1.9908
4.0
4.398005
30.0
29.998236
8.0
7.997879
0.122
0.11867
49.99957986
19.995
19.993005
4.99
4.99
25.0
33.0
32.997543
0.21067949
75.0
10.0
2.0
3.0
5.0
2.0
2.0
2.0
5.0
5.0
3.5
20.0
39.0
2.0
2.0
2.003
2.0
2.0
2.0
3.0
2.0
2.4
3.0
8.0
2.0
6.3
2.0
2.5
6.0
25.0
6.0
2.00063472
20.0
2.0
3.0
2.0049
4.0
5.0
4.0
10.0
3.0
3.0
2.0
8.5884
2.0
5.0
3.0
3.0
4.0
3.9
4.0
2.0
10.0
2.0
5.0
10.00252
10.0
2.02
5.0
5.0
5.0
35.0
2.46
2.0
4.0
5.0
5.0
2.0
2.0
4.1
2.8
5.01
2.0
10.0
2.0
2.0
8.0
2.0
9.98665234
3.0
5.0
2.0
9.98537134
2.0
5.5
2.38
5.0
2.18
2.0
2.0
17.0
16.998446
0.515
0.515
6.0
25.0
2.0
5.0
2.0
2.0
4.0
2.0
2.0
2.0
1.99
2.001
5.0
3.0
5.0
3.0
2.0
10.0
6.0
2.0
3.0
3.0
5.0
2.002
50.0
7.0
10.0
2.0
2.8
2.0
2.16
2.0
4.984
3.0
2.0
1.005
2.00311
0.1
100.0
40.0
99.99832
39.99832
6.0
2.4
2.0
2.0
2.0
10.0
10.0
10.0
9.99874
30.0
0.01
29.99895
0.008795
177.9
251.0
1160.993
1160.993
51.0
50.99895
10.0
30.0
29.99895
70.0
69.99895
5.0
100.0
99.99895000000001
54.0
53.99895
20.0
19.998908
3.99
2.0
2.0
3.988908
1.9916
0.28417164
0.280491
19.998176
51.0
50.99832
5.0
1.5
1.49874
25.9988912008
3.3866
3.385508
5.0
4.998908
5.0
4.998908
0.000349
0.01
0.01
20.0
0.07748
49.994816108
11.7982
11.797108
0.52028
0.0758888
5.0
5.0
10.0
10.0
9.6
9.598908
2.0
9.99532
2.0
5.0225
5.021408
8.999
8.997908
1.0
0.560087
5.0
5.0
1.99716
1.99716
14.0
2.0
1.998929
1.589367
8.0
7.998908
13.998908
9.998908
1.184
0.2535985
0.2422573
0.009069
2.0
2.0
0.057915789776788795
14.995
14.993929
1.1855
7.0
50.0
49.99859299999999
1.9993322
29.995
29.99395
0.058910856092560734
0.046915
2.0
2.0
0.992
10.0
16.998907985
9.920214
9.9196155
4.0
3.99859301
0.000908
2.0
2.0
0.06
0.06
10.0
5.0
4.998929
2.01
2.01
8.7
8.7
2.0
2.0
2.0
2.0
0.1
0.09895
1.0
1.0
0.999088
8.0
17.998803007
5.0
4.99895
8.697
12.0
11.99895
100.0
99.99895000000001
10.0
9.99895
18.0
18.0
17.99895
8.0
7.99895
9.93100472
9.93047972
13.0
12.99895
3.46446
3.46341
1.0
1.0
0.04443741
0.04317791
0.08824
0.0866681
49.99001310689613
50.989152106896135
49.99001515969388
49.98896515969388
1.03
1.989
1.989
2.04
0.05000142945239178
0.1415
0.1383725
1.99
1.99
0.0045
0.19
0.188
0.0045
0.0045
0.043
0.043
0.99619
0.99619
0.0045
0.58
0.58
0.57873401
0.58
0.58
0.57873401
0.0045
10.0
9.999265
0.55
0.55
0.02
0.02
0.56873401
10.0
10.0
9.9987189
2.0
2.0
2.0
2.0
3.99873401
0.01
0.01
0.0045
8.5e-05
0.7445284
0.000175
0.74326241
69.99002719205178
3.295
8.494999999999997
69.98958619205177
11.789559
10.0
0.04785
0.0452701
9.99958
15.0
1.02
7.5
3.0
3.5
3.0
1.0
1.0
5.2
20.0
3.0
3.05
2.4
3.0
5.5
1.0
1.0
2.0
5.0
1.98
1.5
1.5
1.0
10.0
2.0
1.0
4.0
4.0
2.0
3.0
2.0
10.0
1.0
1.0
2.0
2.0
3.0
5.0
1.03
1.0
1.9
17.0
1.05
2.0
3.7
2.05
1.0
34.0
1.8
1.0
1.0
15.0
1.0
3.0
1.0
1.5
1.0
1.0
4.0
9.1
1.0
5.0
1.0
2.9
2.0
1.0
2.0
1.0
1.0
1.06
4.9
30.0
1.0
4.0
3.5
1.0
24.0
1.0
3.0
1.0
50.0
3.0
2.0
5.0
3.0
5.0
2.0
1.0
5.0
1.0
2.0
1.0
2.0
3.0
2.03
1.0
2.1
1.0
1.02
3.0
1.39
5.7
3.0
5.0
3.0
1.8
1.0
1.0
15.0
2.0
1.0
1.0
1.0
1.1
1.0
2.0
1.0
1.0
2.0
1.0
1.5
4.1
1.0
1.0
2.0
1.0
1.0
1.2
5.0
1.0
1.0
20.0
1.0
1.0
5.0
2.0
9.025
1.0
1.8
2.0
1.0
2.0
1.0
2.0
1.055
2.0
9.8
4.0
1.0
1.0
1.95
2.0
1.0
1.0
2.05
2.0
3.0
