address,Tx_Internal
0x0000000d2138b2ee1865cd3e4454c562b9ba7bff,20.736965020576132
0x0000002bfa4dac0fdcf5cd9d47259241ce92459b,8.627246376811595
0x000000809f5115368b36a7aaa4480caaf5bf809c,54.36203703703704
0x000001f568875f378bf6d170b790967fe429c81a,32.718011363636364
0x00000217d2795f1da57e392d2a5bc87125baa38d,3.636166666666667
0x0000724c644bd009644850c4bfda1379ea9f9d87,14.381083333333335
0x0000867737fd5f6aae31d8318b030c3c3ec58bb8,13.527171717171719
0x00009277775ac7d0d59eaad8fee3d10ac6c805e8,10.686762086513994
0x000106e8214d1fb43830ade8250367b31aa68863,26.45970238095238
0x00011a6ec3cfc7f31910ee9751e2c9a43b69f3a6,7.8794259259259265
0x000125bd5989ef3c4577aabf248e519871d4304a,8.468159722222222
0x00012b901f9b8051b7c4f2bac2b154724cc9eae1,23.21809259259259
0x000162ccc0831959f30f017c444bb35fffc90a5c,0.06333333333333334
0x0001a729314f62a7dcad489c2a06b09024b02c0e,13.374305555555555
0x0001bf073369865efaee1211ef91612c491f6087,9.289487179487178
0x0002053b6cea9fbf39dfa8013d7e4b2167d47237,36.34953703703704
0x000231694a4ebfedb8859ca36db01fb6eac9ffde,33.17451388888889
0x00025fd952b7b0ce058cf6a9e94254743dee85ec,61.4209126984127
0x00026fd567639c5646be0c3cc56538ef8d7cabf3,39.858
0x00027d0f1e7500de82ad5d4ce61f93ab56f23d9f,0.1929320987654321
0x0002a0f7c16a43d29ef1b61d4ccf325466dd041a,58.721435185185186
0x0002e20d8c6d319e7aa127f75dd73bfe1028a8e2,12.382072649572649
0x0002ec04e1ac053797414d4c7ac1cb233aab6bfa,36.666805555555555
0x000362fadc5be58fef1be1ad2b6fd0de5591d4f5,13.324824074074074
0x0003717bf8b1fc8cd97ecb6fffd59cb046b3c73e,21.84892361111111
0x00037aca3f85c96f7b8137604bbcf057b77c94d9,21.19601851851852
0x00038f1dcbb58c90f2aae66f25ad0c5cd0e53249,0.2947222222222222
0x0003afa6dd16a9c9cdec9615c8f689bd11783e7d,2.5174603174603174
0x0003c203645dc8acdcfedf1753930ed1be4e6f7e,44.32805555555556
0x0003c899869ebd3503dedba9819f08758a6d14e6,0.5094444444444445
0x000450d853cb49099f10e02d0b92a4325461cba1,5.776412037037037
0x0004c0367c48901ad0b280d48d2ac31b5c8c64bf,0.4842592592592592
0x0004c6e783305a8381890f4112d07755cfcdae75,21.304891304347827
0x00052e451a27afb5d0268ad588d2fea60150a8d8,12.059166666666666
0x000551e53ba2a6bdb613ba19d581e711c2445666,0.7988472222222222
0x00057846c61b330ee36339db2330425f7d305df7,37.226527777777775
0x00058376afe98b6a1e9bea9f93bb4cec5d9a1648,26.205936379928318
0x0005b077a7f404f8c274181a94a4d814efc1e982,20.669722222222223
0x0005c26c34507a797d5a5e7871517b47ffb3fc3e,3.9761777777777776
0x00062766660409d9294d796ece46a7a31e2fab10,1.836111111111111
0x00062d1dd1afb6fb02540ddad9cdebfe568e0d89,0.7896218995765275
0x0006d50465bbd36394383345a4facc1a1064f18d,19.30705373406193
0x0006dc2d74a1508a9ef292902d8984e53df688b4,0.034166666666666665
0x0006f6534c675d8e24aaf841be845ef19d7d5c35,2.552849002849003
0x0007506f9546d59a1fd928d2f4ee88c60243e552,39.854388888888884
0x00075983c74578da4207f2557792387bc6610032,14.849506172839506
0x000779f69bf39d4df8f007275cf3f90a9a07adc1,55.92722222222222
0x000783970e93539003a25425e1f68e29103fac71,50.64461111111111
0x0007864ce87a99dff6393a8bf17c59ef9a6d5c02,29.747376543209878
0x0007af03a9f7156fae0d6fb9d49fa4dbe9c0d00c,64.7990909090909
0x0007c1046bc0a348ed9b6dc94ecd2b032a6f7200,1.2597222222222222
0x0007fa9dcb9243b5bdbdc02354b7aa1f255dc2de,1.1727777777777777
0x000802e218dfcb9b5266c8d1fbe14f010ed82142,0.5947222222222223
0x00080ce85a0c4e82f4eb744f86f9cc1d636e3b4a,28.45057057057057
0x00081d4abf02bb33538d277ff7240da90557bd08,36.030972222222225
0x000886fb9c88b1e3c9667e67e64bf70207304b5f,7.83140522875817
0x00088b54b66dcd0b21dfd6aacef1417eeabcbbde,11.999635265700483
0x00089aa4d3f13d18566ac992e3145ca0a594e2de,22.361175213675214
0x0008a91004638e403aaf3502f21dbb61cdeedb64,47.93379629629629
0x00092a372eaa4b3a834aab749dc588f3507699d4,128.08527777777778
0x0009b5616444ff3b01d8cc076ca1290a52564c14,4.268777777777778
