address,In,Out,Balance
0xe7ef8592e64df04891e1e3bbf3013970b5a54f43,195.38292155800002,190.13439629900003,5.24852525899999
0x7916ed1b5accf672e277fc06b1538a21a30bfbee,347.15052352,350.46740447,0
0x170dedd533c37facd60ee18b51d7bcde274a0d1f,152.06270567811632,153.61002540999996,0
0x16ffc8a17b60398e4fcdc8c111e56373a60d8db1,31.385801795903642,31.364387168797233,0.02141462710640951
0x6c134879dab2103aa5b55e90a16eaf96d0f31a2c,20.061687210000002,20.0104252,0.05126201000000208
0xee2bdcf119da68ef6e17406f666add564945626f,26.366187995636395,26.31187623,0.05431176563639539
0x4726a30d1997093b1eb68bd31fd84db900c4f24b,40.725365618044215,40.70532593000001,0.020039688044207082
0x0b3f864ee5af8d6ab9494a54b842c2dcebc89b29,42.8716045616211,42.83203110000001,0.03957346162108877
0xe3b5c0b542e0a001f3edc4424cdca18230877570,148.29474171999996,146.80192211,1.4928196099999695
0x7ac8ef961c521d600eea47c9ea2eb4f4317cae20,13.054481480276596,13.025416220000002,0.029065260276594174
0x32066eba7182d83d457c95da47dd644d077f21f1,16.159716772255543,16.12878353,0.030933242255542837
0x7e577d4c1b8a5168cc5b2c0819b70639fd832005,17.611656655376706,17.57528617,0.036370485376707506
0xd1c5c61deffb117d7146ac94b7278099aae5c33a,238.4869334178008,240.42553536999998,0
0x2f31cce0b67438e2287bf31cea1178ad73cb08b4,85.75027618795303,98.14503438,0
0x70d0b7ad799ea9897cf5db198875e9ca8b0ef8bb,10.91220182,10.900078300000002,0.012123519999997612
0x90754f31dc051dd42a80e779ba3a2f6d75a09d44,23.51880270430842,23.47664909,0.042153614308421794
0x91f14d1e4daf4330c7fe0df7b7a0ca5c6f1f400b,21.84850105,21.808309210000004,0.04019183999999498
0xc1a06f5d99d216636aec729dc9bf6463020d0bd9,20.963515204586514,20.899269700000005,0.06424550458650913
0x9acc2b123c856b3e40862546dace51ee0a0e27f2,29.513034335560285,29.46256238,0.05047195556028328
0x3269363ccce02033a898994025593a2ecf59b987,585.7934452,585.792097818541,0.0013473814589133326
0xa168f71aa8e9122aed605d9bc9989c036b769a8d,34.78374484288674,34.796981099999996,0
0x966291afd7ae640a9d34456a13f7f1ffa3cc5df7,45.384601434337014,44.11855648999999,1.2660449443370254
0xc5500bf71ee0107b4112f5cee639e604c53f12a3,11.51402254,11.45944216,0.054580379999999096
0xebc244c422a9743c9d1ae1273855a40562197434,7.660833235698054,7.6004864,0.06034683569805388
0xb3698cd79f53dbd11fcbd45db14defbf77e1890f,19.00198578189977,18.97614272,0.025843061899770703
0x2337383066fd4a025b6b0315ec0a1e4d63e77160,17.575964180000003,17.275410219999998,0.30055396000000556
0x6caa511431313fb74437238ac4ca14660c07d1c9,42.17109126181268,40.96979670000001,1.2012945618126665
0xc76159196246bdfd55706d6708a08b60acaadc51,8.20098501,8.16711574,0.033869270000000284
0x55a709bdf01c40dd5ede01d8af0034636e4e25c0,5.893780801317347,5.85862359,0.0351572113173475
0x3784b768ffc4b024634e5f46d0ef4936b67fd369,11.083505700941648,11.04599492,0.03751078094164839
0xc6b48b1f44511b80b5a13513b2861690a15cbbf0,55.86762931050888,55.99881499999999,0
0x8243d7c802a17b882ba745f71920bf72cc21536d,9.37810752,9.375416249999999,0.0026912700000014667
0x0c5578b3e1d39f1aee549dc7b59bd5c02628dddf,31.403881889999997,31.34551392,0.05836796999999905
0x3c52513110dc2e2a33d93996aeca62ee7edfcdfc,7.2320771950107785,7.21956888,0.012508315010778759
0xb4a4d761c35c1dad5feb0cffe3947c3ee1c66a3a,74.82323649310278,74.81245056,0.010785933102781087
0xc2a64c6165fa1b4adf921a30d3aa21f02328e022,16.63273138,16.610731809999997,0.021999570000001967
0x2c902f27d28740717d6b081f17c6af3fe79d7fed,400.0,399.99886134892193,0.0011386510780653225
0xb64a148ed35897b305a7050e5704f0f4b40cfb08,32.607411436873875,32.53902886,0.06838257687387284
0x24fb6cda97abccd6f76d36ffdb59a11a9c2c6c4e,38.91714361,37.37497105999998,1.5421725500000178
0xdd9b5c185974021b0b1f33898a5bb3cd41f3f362,15.526743409999998,15.478994939999998,0.047748470000000154
0xc1815f861c49ef0162d409f40f85e713bba1dbb3,59.35679936000001,59.35107189,0.005727470000010726
0x5dfc13327d779980a290b7d4218a8ced493aba29,11.573633336092561,11.541621139999998,0.03201219609256256
0x313bd111f890b81b73b7f83dcddf93e42b41f267,2.89502441,2.88881526,0.006209150000000108
0x5b3a5485696a2fab8cbd3748ded0bc3b88e799e5,14.10000592,14.095887660000002,0.0041182599999967096
0x9a2812ed238b62a80587a8d604e27d4b6406d8af,24.946348659999998,24.890911449999994,0.055437210000004455
0xa9e6c8cd36c9eb53ec2eff7485ee3dcfad8c6aba,9.55973208,9.54669248,0.01303959999999904
0xe670ebcf01f9b5b362325147c961f58bf62cd249,2.78875762,2.77899609,0.009761530000000018
0xbfade1246125f8bbfc0233ddfd57593c01667376,2356.300295265612,1507.9664062313975,848.3338890342145
0xf7650b5016c721e8d93b94c4e998342ad32e1221,53.520408759999995,55.81057901,0
0x16d0770835bd15807ba1eb125eed501a216217d8,5.054649776000042,2.58643749,2.4682122860000426
0xa95f7df798d072e4e0eb35920a8a89709b1f7078,4.18836436,3.30625584,0.8821085199999996
0x9906e74d64309415b907871e93a15ce94c1ff260,378.8032206,298.79427460000005,80.00894599999992
0x8871b263815d8500e36092548218840871da999f,10.3684749,10.42056008,0
0xcd00a1bb92a0a32c61a0a9bee8d48769063d474e,694.07175109,388.7283879347501,305.3433631552499
